"","lakeid","year4","sampledate","gearid","spname","length","weight","sex"
"1263","TR",1984,"7/24/1984","VGN032","CISCO",156,NA,NA
"1264","TR",1984,"7/24/1984","VGN032","CISCO",156,NA,NA
"1265","TR",1984,"7/24/1984","VGN032","CISCO",156,NA,NA
"1266","TR",1984,"7/24/1984","VGN032","CISCO",156,NA,NA
"1267","TR",1984,"7/24/1984","VGN032","CISCO",156,NA,NA
"1268","TR",1984,"7/24/1984","VGN032","CISCO",156,NA,NA
"1269","TR",1984,"7/24/1984","VGN032","CISCO",156,NA,NA
"1270","TR",1984,"7/24/1984","VGN032","CISCO",156,NA,NA
"1271","TR",1984,"7/24/1984","VGN032","CISCO",156,NA,NA
"1272","TR",1984,"7/24/1984","VGN032","CISCO",156,NA,NA
"1273","TR",1984,"7/24/1984","VGN032","CISCO",156,NA,NA
"1274","TR",1984,"7/24/1984","VGN032","CISCO",156,NA,NA
"1275","TR",1984,"7/24/1984","VGN032","CISCO",156,NA,NA
"1276","TR",1984,"7/24/1984","VGN025","CISCO",156,NA,NA
"1277","TR",1984,"7/24/1984","VGN025","CISCO",156,NA,NA
"1278","TR",1984,"7/24/1984","VGN025","CISCO",156,NA,NA
"1279","TR",1984,"7/24/1984","VGN025","CISCO",156,NA,NA
"1280","TR",1984,"7/25/1984","VGN032","CISCO",156,NA,NA
"1281","TR",1984,"7/25/1984","VGN025","CISCO",156,NA,NA
"1282","TR",1984,"7/25/1984","VGN025","CISCO",156,NA,NA
"1283","TR",1984,"7/25/1984","VGN025","CISCO",156,NA,NA
"1284","TR",1984,"7/25/1984","VGN025","CISCO",156,NA,NA
"1285","TR",1984,"7/25/1984","VGN025","CISCO",156,NA,NA
"1286","TR",1984,"7/25/1984","VGN025","CISCO",156,NA,NA
"1287","TR",1984,"7/25/1984","VGN025","CISCO",156,NA,NA
"1288","TR",1984,"7/25/1984","VGN025","CISCO",156,NA,NA
"1289","TR",1984,"7/25/1984","VGN025","CISCO",156,NA,NA
"1290","TR",1984,"7/25/1984","VGN025","CISCO",156,NA,NA
"1291","TR",1984,"7/25/1984","VGN025","CISCO",156,NA,NA
"1292","TR",1984,"7/25/1984","VGN025","CISCO",156,NA,NA
"1293","TR",1984,"7/24/1984","VGN025","CISCO",156,NA,NA
"1294","TR",1984,"7/25/1984","VGN025","CISCO",156,NA,NA
"1295","TR",1984,"7/24/1984","VGN032","CISCO",157,NA,NA
"1296","TR",1984,"7/24/1984","VGN032","CISCO",157,NA,NA
"1297","TR",1984,"7/24/1984","VGN032","CISCO",157,NA,NA
"1298","TR",1984,"7/24/1984","VGN032","CISCO",157,NA,NA
"1299","TR",1984,"7/24/1984","VGN032","CISCO",157,NA,NA
"1300","TR",1984,"7/24/1984","VGN032","CISCO",157,NA,NA
"1301","TR",1984,"7/24/1984","VGN032","CISCO",157,NA,NA
"1302","TR",1984,"7/24/1984","VGN032","CISCO",157,NA,NA
"1303","TR",1984,"7/24/1984","VGN032","CISCO",157,NA,NA
"1304","TR",1984,"7/24/1984","VGN032","CISCO",157,NA,NA
"1305","TR",1984,"7/24/1984","VGN032","CISCO",157,NA,NA
"1306","TR",1984,"7/24/1984","VGN032","CISCO",157,NA,NA
"1307","TR",1984,"7/24/1984","VGN032","CISCO",157,NA,NA
"1308","TR",1984,"7/24/1984","VGN032","CISCO",157,NA,NA
"1309","TR",1984,"7/24/1984","VGN032","CISCO",157,NA,NA
"1310","TR",1984,"7/24/1984","VGN032","CISCO",157,NA,NA
"1311","TR",1984,"7/24/1984","VGN032","CISCO",157,NA,NA
"1312","TR",1984,"7/24/1984","VGN025","CISCO",157,NA,NA
"1313","TR",1984,"7/24/1984","VGN025","CISCO",157,NA,NA
"1314","TR",1984,"7/24/1984","VGN025","CISCO",157,NA,NA
"1315","TR",1984,"7/24/1984","VGN025","CISCO",157,NA,NA
"1316","TR",1984,"7/25/1984","VGN025","CISCO",157,NA,NA
"1317","TR",1984,"7/25/1984","VGN025","CISCO",157,NA,NA
"1318","TR",1984,"7/25/1984","VGN025","CISCO",157,NA,NA
"1319","TR",1984,"7/25/1984","VGN025","CISCO",157,NA,NA
"1320","TR",1984,"7/25/1984","VGN025","CISCO",157,NA,NA
"1321","TR",1984,"7/25/1984","VGN025","CISCO",157,NA,NA
"1322","TR",1984,"7/25/1984","VGN025","CISCO",157,NA,NA
"1323","TR",1984,"7/25/1984","VGN025","CISCO",157,NA,NA
"1324","TR",1984,"7/24/1984","VGN032","CISCO",157,NA,NA
"1325","TR",1984,"7/25/1984","VGN025","CISCO",157,NA,NA
"1326","TR",1984,"7/24/1984","VGN032","CISCO",158,NA,NA
"1327","TR",1984,"7/24/1984","VGN032","CISCO",158,NA,NA
"1328","TR",1984,"7/24/1984","VGN032","CISCO",158,NA,NA
"1329","TR",1984,"7/24/1984","VGN032","CISCO",158,NA,NA
"1330","TR",1984,"7/24/1984","VGN032","CISCO",158,NA,NA
"1331","TR",1984,"7/24/1984","VGN032","CISCO",158,NA,NA
"1332","TR",1984,"7/24/1984","VGN032","CISCO",158,NA,NA
"1333","TR",1984,"7/24/1984","VGN032","CISCO",158,NA,NA
"1334","TR",1984,"7/24/1984","VGN032","CISCO",158,NA,NA
"1335","TR",1984,"7/24/1984","VGN032","CISCO",158,NA,NA
"1336","TR",1984,"7/24/1984","VGN032","CISCO",158,NA,NA
"1337","TR",1984,"7/24/1984","VGN032","CISCO",158,NA,NA
"1338","TR",1984,"7/24/1984","VGN032","CISCO",158,NA,NA
"1339","TR",1984,"7/24/1984","VGN032","CISCO",158,NA,NA
"1340","TR",1984,"7/24/1984","VGN032","CISCO",158,NA,NA
"1341","TR",1984,"7/24/1984","VGN032","CISCO",158,NA,NA
"1342","TR",1984,"7/24/1984","VGN025","CISCO",158,NA,NA
"1343","TR",1984,"7/24/1984","VGN025","CISCO",158,NA,NA
"1344","TR",1984,"7/24/1984","VGN025","CISCO",158,NA,NA
"1345","TR",1984,"7/24/1984","VGN025","CISCO",158,NA,NA
"1346","TR",1984,"7/24/1984","VGN025","CISCO",158,NA,NA
"1347","TR",1984,"7/24/1984","VGN025","CISCO",158,NA,NA
"1348","TR",1984,"7/24/1984","VGN025","CISCO",158,NA,NA
"1349","TR",1984,"7/24/1984","VGN025","CISCO",158,NA,NA
"1350","TR",1984,"7/24/1984","VGN025","CISCO",158,NA,NA
"1351","TR",1984,"7/24/1984","VGN025","CISCO",158,NA,NA
"1352","TR",1984,"7/24/1984","VGN025","CISCO",158,NA,NA
"1353","TR",1984,"7/25/1984","VGN032","CISCO",158,NA,NA
"1354","TR",1984,"7/25/1984","VGN032","CISCO",158,NA,NA
"1355","TR",1984,"7/25/1984","VGN025","CISCO",158,NA,NA
"1356","TR",1984,"7/24/1984","VGN032","CISCO",158,NA,NA
"1357","TR",1984,"7/24/1984","VGN032","CISCO",159,NA,NA
"1358","TR",1984,"7/24/1984","VGN032","CISCO",159,NA,NA
"1359","TR",1984,"7/24/1984","VGN032","CISCO",159,NA,NA
"1360","TR",1984,"7/24/1984","VGN032","CISCO",159,NA,NA
"1361","TR",1984,"7/24/1984","VGN032","CISCO",159,NA,NA
"1362","TR",1984,"7/24/1984","VGN032","CISCO",159,NA,NA
"1363","TR",1984,"7/24/1984","VGN032","CISCO",159,NA,NA
"1364","TR",1984,"7/24/1984","VGN032","CISCO",159,NA,NA
"1365","TR",1984,"7/24/1984","VGN032","CISCO",159,NA,NA
"1366","TR",1984,"7/24/1984","VGN032","CISCO",159,NA,NA
"1367","TR",1984,"7/24/1984","VGN032","CISCO",159,NA,NA
"1368","TR",1984,"7/24/1984","VGN032","CISCO",159,NA,NA
"1369","TR",1984,"7/24/1984","VGN032","CISCO",159,NA,NA
"1370","TR",1984,"7/24/1984","VGN032","CISCO",159,NA,NA
"1371","TR",1984,"7/24/1984","VGN025","CISCO",159,NA,NA
"1372","TR",1984,"7/24/1984","VGN025","CISCO",159,NA,NA
"1373","TR",1984,"7/24/1984","VGN025","CISCO",159,NA,NA
"1374","TR",1984,"7/24/1984","VGN025","CISCO",159,NA,NA
"1375","TR",1984,"7/24/1984","VGN025","CISCO",159,NA,NA
"1376","TR",1984,"7/24/1984","VGN025","CISCO",159,NA,NA
"1377","TR",1984,"7/24/1984","VGN025","CISCO",159,NA,NA
"1378","TR",1984,"7/24/1984","VGN025","CISCO",159,NA,NA
"1379","TR",1984,"7/24/1984","VGN025","CISCO",159,NA,NA
"1380","TR",1984,"7/24/1984","VGN025","CISCO",159,NA,NA
"1381","TR",1984,"7/24/1984","VGN019","CISCO",159,NA,NA
"1382","TR",1984,"7/25/1984","VGN032","CISCO",159,NA,NA
"1383","TR",1984,"7/25/1984","VGN032","CISCO",159,NA,NA
"1384","TR",1984,"7/25/1984","VGN032","CISCO",159,NA,NA
"1385","TR",1984,"7/25/1984","VGN032","CISCO",159,NA,NA
"1386","TR",1984,"7/25/1984","VGN032","CISCO",159,NA,NA
"1387","TR",1984,"7/25/1984","VGN025","CISCO",159,NA,NA
"1388","TR",1984,"7/25/1984","VGN025","CISCO",159,NA,NA
"1389","TR",1984,"7/25/1984","VGN025","CISCO",159,NA,NA
"1390","TR",1984,"7/25/1984","VGN025","CISCO",159,NA,NA
"1391","TR",1984,"7/25/1984","VGN025","CISCO",159,NA,NA
"1392","TR",1984,"7/24/1984","VGN025","CISCO",159,NA,NA
"1393","TR",1984,"7/24/1984","VGN025","CISCO",159,NA,NA
"1394","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1395","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1396","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1397","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1398","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1399","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1400","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1401","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1402","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1403","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1404","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1405","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1406","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1407","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1408","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1409","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1410","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1411","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1412","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1413","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1414","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1415","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1416","TR",1984,"7/24/1984","VGN025","CISCO",160,NA,NA
"1417","TR",1984,"7/24/1984","VGN025","CISCO",160,NA,NA
"1418","TR",1984,"7/24/1984","VGN025","CISCO",160,NA,NA
"1419","TR",1984,"7/24/1984","VGN025","CISCO",160,NA,NA
"1420","TR",1984,"7/24/1984","VGN025","CISCO",160,NA,NA
"1421","TR",1984,"7/24/1984","VGN025","CISCO",160,NA,NA
"1422","TR",1984,"7/25/1984","VGN032","CISCO",160,NA,NA
"1423","TR",1984,"7/25/1984","VGN032","CISCO",160,NA,NA
"1424","TR",1984,"7/25/1984","VGN038","CISCO",160,NA,NA
"1425","TR",1984,"7/25/1984","VGN032","CISCO",160,NA,NA
"1426","TR",1984,"7/25/1984","VGN032","CISCO",160,NA,NA
"1427","TR",1984,"7/25/1984","VGN032","CISCO",160,NA,NA
"1428","TR",1984,"7/25/1984","VGN032","CISCO",160,NA,NA
"1429","TR",1984,"7/25/1984","VGN032","CISCO",160,NA,NA
"1430","TR",1984,"7/25/1984","VGN032","CISCO",160,NA,NA
"1431","TR",1984,"7/25/1984","VGN025","CISCO",160,NA,NA
"1432","TR",1984,"7/25/1984","VGN025","CISCO",160,NA,NA
"1433","TR",1984,"7/25/1984","VGN025","CISCO",160,NA,NA
"1434","TR",1984,"7/24/1984","VGN032","CISCO",160,NA,NA
"1435","TR",1984,"7/25/1984","VGN032","CISCO",160,NA,NA
"1436","TR",1984,"7/25/1984","VGN032","CISCO",160,NA,NA
"1437","TR",1984,"7/24/1984","VGN032","CISCO",161,NA,NA
"1438","TR",1984,"7/24/1984","VGN032","CISCO",161,NA,NA
"1439","TR",1984,"7/24/1984","VGN032","CISCO",161,NA,NA
"1440","TR",1984,"7/24/1984","VGN032","CISCO",161,NA,NA
"1441","TR",1984,"7/24/1984","VGN032","CISCO",161,NA,NA
"1442","TR",1984,"7/24/1984","VGN032","CISCO",161,NA,NA
"1443","TR",1984,"7/24/1984","VGN032","CISCO",161,NA,NA
"1444","TR",1984,"7/24/1984","VGN032","CISCO",161,NA,NA
"1445","TR",1984,"7/24/1984","VGN025","CISCO",161,NA,NA
"1446","TR",1984,"7/24/1984","VGN025","CISCO",161,NA,NA
"1447","TR",1984,"7/25/1984","VGN032","CISCO",161,NA,NA
"1448","TR",1984,"7/25/1984","VGN038","CISCO",161,NA,NA
"1449","TR",1984,"7/24/1984","VGN032","CISCO",162,NA,NA
"1450","TR",1984,"7/24/1984","VGN032","CISCO",162,NA,NA
"1451","TR",1984,"7/24/1984","VGN032","CISCO",162,NA,NA
"1452","TR",1984,"7/24/1984","VGN032","CISCO",162,NA,NA
"1453","TR",1984,"7/24/1984","VGN032","CISCO",162,NA,NA
"1454","TR",1984,"7/24/1984","VGN032","CISCO",162,NA,NA
"1455","TR",1984,"7/24/1984","VGN032","CISCO",162,NA,NA
"1456","TR",1984,"7/24/1984","VGN032","CISCO",162,NA,NA
"1457","TR",1984,"7/24/1984","VGN032","CISCO",162,NA,NA
"1458","TR",1984,"7/24/1984","VGN032","CISCO",162,NA,NA
"1459","TR",1984,"7/24/1984","VGN025","CISCO",162,NA,NA
"1460","TR",1984,"7/24/1984","VGN025","CISCO",162,NA,NA
"1461","TR",1984,"7/25/1984","VGN025","CISCO",162,NA,NA
"1462","TR",1984,"7/25/1984","VGN025","CISCO",162,NA,NA
"1463","TR",1984,"7/24/1984","VGN032","CISCO",162,NA,NA
"1464","TR",1984,"7/24/1984","VGN032","CISCO",162,NA,NA
"1465","TR",1984,"7/24/1984","VGN032","CISCO",163,NA,NA
"1466","TR",1984,"7/24/1984","VGN032","CISCO",163,NA,NA
"1467","TR",1984,"7/24/1984","VGN032","CISCO",163,NA,NA
"1468","TR",1984,"7/24/1984","VGN032","CISCO",163,NA,NA
"1469","TR",1984,"7/24/1984","VGN032","CISCO",163,NA,NA
"1470","TR",1984,"7/24/1984","VGN032","CISCO",163,NA,NA
"1471","TR",1984,"7/24/1984","VGN032","CISCO",163,NA,NA
"1472","TR",1984,"7/24/1984","VGN025","CISCO",163,NA,NA
"1473","TR",1984,"7/24/1984","VGN025","CISCO",163,NA,NA
"1474","TR",1984,"7/24/1984","VGN025","CISCO",163,NA,NA
"1475","TR",1984,"7/25/1984","VGN038","CISCO",163,NA,NA
"1476","TR",1984,"7/25/1984","VGN032","CISCO",163,NA,NA
"1477","TR",1984,"7/25/1984","VGN032","CISCO",163,NA,NA
"1478","TR",1984,"7/24/1984","VGN038","CISCO",164,NA,NA
"1479","TR",1984,"7/24/1984","VGN032","CISCO",164,NA,NA
"1480","TR",1984,"7/24/1984","VGN032","CISCO",164,NA,NA
"1481","TR",1984,"7/24/1984","VGN032","CISCO",164,NA,NA
"1482","TR",1984,"7/24/1984","VGN032","CISCO",164,NA,NA
"1483","TR",1984,"7/24/1984","VGN032","CISCO",164,NA,NA
"1484","TR",1984,"7/24/1984","VGN032","CISCO",164,NA,NA
"1485","TR",1984,"7/24/1984","VGN032","CISCO",164,NA,NA
"1486","TR",1984,"7/24/1984","VGN032","CISCO",164,NA,NA
"1487","TR",1984,"7/24/1984","VGN032","CISCO",165,NA,NA
"1488","TR",1984,"7/24/1984","VGN032","CISCO",165,NA,NA
"1489","TR",1984,"7/24/1984","VGN032","CISCO",165,NA,NA
"1490","TR",1984,"7/24/1984","VGN032","CISCO",165,NA,NA
"1491","TR",1984,"7/24/1984","VGN032","CISCO",165,NA,NA
"1492","TR",1984,"7/24/1984","VGN032","CISCO",165,NA,NA
"1493","TR",1984,"7/24/1984","VGN032","CISCO",165,NA,NA
"1494","TR",1984,"7/24/1984","VGN032","CISCO",165,NA,NA
"1495","TR",1984,"7/24/1984","VGN032","CISCO",165,NA,NA
"1496","TR",1984,"7/24/1984","VGN032","CISCO",165,NA,NA
"1497","TR",1984,"7/24/1984","VGN032","CISCO",165,NA,NA
"1498","TR",1984,"7/24/1984","VGN025","CISCO",165,NA,NA
"1499","TR",1984,"7/25/1984","VGN025","CISCO",165,NA,NA
"1500","TR",1984,"7/24/1984","VGN032","CISCO",166,NA,NA
"1501","TR",1984,"7/24/1984","VGN032","CISCO",166,NA,NA
"1502","TR",1984,"7/24/1984","VGN032","CISCO",166,NA,NA
"1503","TR",1984,"7/24/1984","VGN032","CISCO",167,NA,NA
"1504","TR",1984,"7/24/1984","VGN025","CISCO",167,NA,NA
"1505","TR",1984,"7/24/1984","VGN025","CISCO",167,NA,NA
"1506","TR",1984,"7/24/1984","VGN032","CISCO",167,NA,NA
"1507","TR",1984,"7/24/1984","VGN032","CISCO",167,NA,NA
"1508","TR",1984,"7/24/1984","VGN032","CISCO",169,NA,NA
"1509","TR",1984,"7/24/1984","VGN032","CISCO",169,NA,NA
"1510","TR",1984,"7/24/1984","VGN032","CISCO",169,NA,NA
"1511","TR",1984,"7/25/1984","VGN032","CISCO",170,NA,NA
"1512","TR",1984,"7/24/1984","VGN032","CISCO",177,NA,NA
"1513","TR",1984,"7/24/1984","VGN032","CISCO",179,NA,NA
"1514","TR",1984,"7/25/1984","VGN038","CISCO",179,NA,NA
"1515","TR",1984,"7/25/1984","VGN038","CISCO",179,NA,NA
"1516","TR",1984,"7/24/1984","VGN032","CISCO",180,NA,NA
"1517","TR",1984,"7/25/1984","VGN032","CISCO",180,NA,NA
"1518","TR",1984,"7/24/1984","VGN038","CISCO",181,NA,NA
"1519","TR",1984,"7/24/1984","VGN038","CISCO",181,NA,NA
"1520","TR",1984,"7/25/1984","VGN032","CISCO",181,NA,NA
"1521","TR",1984,"7/24/1984","VGN038","CISCO",182,NA,NA
"1522","TR",1984,"7/24/1984","VGN038","CISCO",182,NA,NA
"1523","TR",1984,"7/25/1984","VGN038","CISCO",182,NA,NA
"1524","TR",1984,"7/25/1984","VGN032","CISCO",182,NA,NA
"1525","TR",1984,"7/25/1984","VGN032","CISCO",182,NA,NA
"1526","TR",1984,"7/24/1984","VGN038","CISCO",183,NA,NA
"1527","TR",1984,"7/24/1984","VGN038","CISCO",183,NA,NA
"1528","TR",1984,"7/24/1984","VGN032","CISCO",183,NA,NA
"1529","TR",1984,"7/25/1984","VGN038","CISCO",183,NA,NA
"1530","TR",1984,"7/25/1984","VGN038","CISCO",183,NA,NA
"1531","TR",1984,"7/24/1984","VGN038","CISCO",184,NA,NA
"1532","TR",1984,"7/24/1984","VGN038","CISCO",185,NA,NA
"1533","TR",1984,"7/24/1984","VGN038","CISCO",185,NA,NA
"1534","TR",1984,"7/24/1984","VGN038","CISCO",185,NA,NA
"1535","TR",1984,"7/24/1984","VGN038","CISCO",185,NA,NA
"1536","TR",1984,"7/24/1984","VGN038","CISCO",185,NA,NA
"1537","TR",1984,"7/24/1984","VGN032","CISCO",185,NA,NA
"1538","TR",1984,"7/24/1984","VGN032","CISCO",185,NA,NA
"1539","TR",1984,"7/25/1984","VGN032","CISCO",185,NA,NA
"1540","TR",1984,"7/25/1984","VGN038","CISCO",185,NA,NA
"1541","TR",1984,"7/25/1984","VGN032","CISCO",185,NA,NA
"1542","TR",1984,"7/25/1984","VGN032","CISCO",185,NA,NA
"1543","TR",1984,"7/24/1984","VGN038","CISCO",186,NA,NA
"1544","TR",1984,"7/24/1984","VGN038","CISCO",186,NA,NA
"1545","TR",1984,"7/24/1984","VGN038","CISCO",186,NA,NA
"1546","TR",1984,"7/24/1984","VGN038","CISCO",186,NA,NA
"1547","TR",1984,"7/25/1984","VGN038","CISCO",186,NA,NA
"1548","TR",1984,"7/25/1984","VGN038","CISCO",186,NA,NA
"1549","TR",1984,"7/25/1984","VGN038","CISCO",186,NA,NA
"1550","TR",1984,"7/25/1984","VGN038","CISCO",186,NA,NA
"1551","TR",1984,"7/25/1984","VGN038","CISCO",186,NA,NA
"1552","TR",1984,"7/25/1984","VGN032","CISCO",186,NA,NA
"1553","TR",1984,"7/25/1984","VGN038","CISCO",186,NA,NA
"1554","TR",1984,"7/25/1984","VGN038","CISCO",186,NA,NA
"1555","TR",1984,"7/24/1984","VGN038","CISCO",187,NA,NA
"1556","TR",1984,"7/24/1984","VGN038","CISCO",187,NA,NA
"1557","TR",1984,"7/24/1984","VGN038","CISCO",187,NA,NA
"1558","TR",1984,"7/24/1984","VGN038","CISCO",187,NA,NA
"1559","TR",1984,"7/24/1984","VGN032","CISCO",187,NA,NA
"1560","TR",1984,"7/24/1984","VGN032","CISCO",187,NA,NA
"1561","TR",1984,"7/25/1984","VGN038","CISCO",187,NA,NA
"1562","TR",1984,"7/25/1984","VGN038","CISCO",187,NA,NA
"1563","TR",1984,"7/25/1984","VGN038","CISCO",187,NA,NA
"1564","TR",1984,"7/25/1984","VGN038","CISCO",187,NA,NA
"1565","TR",1984,"7/25/1984","VGN038","CISCO",187,NA,NA
"1566","TR",1984,"7/25/1984","VGN032","CISCO",187,NA,NA
"1567","TR",1984,"7/24/1984","VGN038","CISCO",188,NA,NA
"1568","TR",1984,"7/24/1984","VGN038","CISCO",188,NA,NA
"1569","TR",1984,"7/24/1984","VGN038","CISCO",188,NA,NA
"1570","TR",1984,"7/24/1984","VGN038","CISCO",188,NA,NA
"1571","TR",1984,"7/24/1984","VGN038","CISCO",188,NA,NA
"1572","TR",1984,"7/24/1984","VGN032","CISCO",188,NA,NA
"1573","TR",1984,"7/24/1984","VGN032","CISCO",188,NA,NA
"1574","TR",1984,"7/25/1984","VGN038","CISCO",188,NA,NA
"1575","TR",1984,"7/25/1984","VGN032","CISCO",188,NA,NA
"1576","TR",1984,"7/25/1984","VGN032","CISCO",188,NA,NA
"1577","TR",1984,"7/25/1984","VGN032","CISCO",188,NA,NA
"1578","TR",1984,"7/24/1984","VGN038","CISCO",189,NA,NA
"1579","TR",1984,"7/24/1984","VGN038","CISCO",189,NA,NA
"1580","TR",1984,"7/24/1984","VGN038","CISCO",189,NA,NA
"1581","TR",1984,"7/25/1984","VGN038","CISCO",189,NA,NA
"1582","TR",1984,"7/25/1984","VGN038","CISCO",189,NA,NA
"1583","TR",1984,"7/25/1984","VGN038","CISCO",189,NA,NA
"1584","TR",1984,"7/25/1984","VGN038","CISCO",189,NA,NA
"1585","TR",1984,"7/24/1984","VGN038","CISCO",189,NA,NA
"1586","TR",1984,"7/24/1984","VGN038","CISCO",190,NA,NA
"1587","TR",1984,"7/24/1984","VGN038","CISCO",190,NA,NA
"1588","TR",1984,"7/24/1984","VGN038","CISCO",190,NA,NA
"1589","TR",1984,"7/24/1984","VGN038","CISCO",190,NA,NA
"1590","TR",1984,"7/24/1984","VGN038","CISCO",190,NA,NA
"1591","TR",1984,"7/24/1984","VGN038","CISCO",190,NA,NA
"1592","TR",1984,"7/24/1984","VGN038","CISCO",190,NA,NA
"1593","TR",1984,"7/24/1984","VGN038","CISCO",190,NA,NA
"1594","TR",1984,"7/24/1984","VGN038","CISCO",190,NA,NA
"1595","TR",1984,"7/24/1984","VGN032","CISCO",190,NA,NA
"1596","TR",1984,"7/24/1984","VGN032","CISCO",190,NA,NA
"1597","TR",1984,"7/24/1984","VGN032","CISCO",190,NA,NA
"1598","TR",1984,"7/24/1984","VGN032","CISCO",190,NA,NA
"1599","TR",1984,"7/25/1984","VGN032","CISCO",190,NA,NA
"1600","TR",1984,"7/25/1984","VGN038","CISCO",190,NA,NA
"1601","TR",1984,"7/25/1984","VGN038","CISCO",190,NA,NA
"1602","TR",1984,"7/25/1984","VGN038","CISCO",190,NA,NA
"1603","TR",1984,"7/25/1984","VGN038","CISCO",190,NA,NA
"1604","TR",1984,"7/25/1984","VGN038","CISCO",190,NA,NA
"1605","TR",1984,"7/25/1984","VGN038","CISCO",190,NA,NA
"1606","TR",1984,"7/25/1984","VGN038","CISCO",190,NA,NA
"1607","TR",1984,"7/25/1984","VGN038","CISCO",190,NA,NA
"1608","TR",1984,"7/25/1984","VGN032","CISCO",190,NA,NA
"1609","TR",1984,"7/25/1984","VGN032","CISCO",190,NA,NA
"1610","TR",1984,"7/25/1984","VGN032","CISCO",190,NA,NA
"1611","TR",1984,"7/25/1984","VGN025","CISCO",190,NA,NA
"1612","TR",1984,"7/24/1984","VGN032","CISCO",190,NA,NA
"1613","TR",1984,"7/25/1984","VGN038","CISCO",190,NA,NA
"1614","TR",1984,"7/24/1984","VGN038","CISCO",191,NA,NA
"1615","TR",1984,"7/24/1984","VGN038","CISCO",191,NA,NA
"1616","TR",1984,"7/24/1984","VGN038","CISCO",191,NA,NA
"1617","TR",1984,"7/24/1984","VGN038","CISCO",191,NA,NA
"1618","TR",1984,"7/24/1984","VGN038","CISCO",191,NA,NA
"1619","TR",1984,"7/24/1984","VGN038","CISCO",191,NA,NA
"1620","TR",1984,"7/24/1984","VGN038","CISCO",191,NA,NA
"1621","TR",1984,"7/24/1984","VGN032","CISCO",191,NA,NA
"1622","TR",1984,"7/24/1984","VGN032","CISCO",191,NA,NA
"1623","TR",1984,"7/24/1984","VGN032","CISCO",191,NA,NA
"1624","TR",1984,"7/24/1984","VGN032","CISCO",191,NA,NA
"1625","TR",1984,"7/24/1984","VGN032","CISCO",191,NA,NA
"1626","TR",1984,"7/24/1984","VGN032","CISCO",191,NA,NA
"1627","TR",1984,"7/24/1984","VGN032","CISCO",191,NA,NA
"1628","TR",1984,"7/24/1984","VGN032","CISCO",191,NA,NA
"1629","TR",1984,"7/24/1984","VGN032","CISCO",191,NA,NA
"1630","TR",1984,"7/25/1984","VGN038","CISCO",191,NA,NA
"1631","TR",1984,"7/25/1984","VGN038","CISCO",191,NA,NA
"1632","TR",1984,"7/25/1984","VGN038","CISCO",191,NA,NA
"1633","TR",1984,"7/25/1984","VGN038","CISCO",191,NA,NA
"1634","TR",1984,"7/24/1984","VGN038","CISCO",191,NA,NA
"1635","TR",1984,"7/24/1984","VGN038","CISCO",192,NA,NA
"1636","TR",1984,"7/24/1984","VGN038","CISCO",192,NA,NA
"1637","TR",1984,"7/24/1984","VGN038","CISCO",192,NA,NA
"1638","TR",1984,"7/24/1984","VGN038","CISCO",192,NA,NA
"1639","TR",1984,"7/24/1984","VGN038","CISCO",192,NA,NA
"1640","TR",1984,"7/24/1984","VGN038","CISCO",192,NA,NA
"1641","TR",1984,"7/24/1984","VGN038","CISCO",192,NA,NA
"1642","TR",1984,"7/24/1984","VGN038","CISCO",192,NA,NA
"1643","TR",1984,"7/24/1984","VGN038","CISCO",192,NA,NA
"1644","TR",1984,"7/24/1984","VGN032","CISCO",192,NA,NA
"1645","TR",1984,"7/25/1984","VGN038","CISCO",192,NA,NA
"1646","TR",1984,"7/25/1984","VGN038","CISCO",192,NA,NA
"1647","TR",1984,"7/25/1984","VGN038","CISCO",192,NA,NA
"1648","TR",1984,"7/25/1984","VGN038","CISCO",192,NA,NA
"1649","TR",1984,"7/25/1984","VGN032","CISCO",192,NA,NA
"1650","TR",1984,"7/24/1984","VGN038","CISCO",193,NA,NA
